baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GS1-124K5.11	474.548320133723	0.0893548512993925	0.0794079584642956	1.12526317295475	0.260477530376351	0.361360466953316
RP11-390B4.3	2.94394729830977	-0.902970562757274	0.340155158511196	-2.65458435706056	0.00794061826183912	0.0191909569533873
AC009495.4	6.65413256307343	0.503382798617521	0.215960320334654	2.33090411163252	0.0197584164350655	0.0420752527594526
RP11-775D22.2	9.73096896228374	-0.768741385404984	0.166387945615671	-4.62017475220621	3.83416964158237e-06	2.17235518526696e-05
PTGES3P3	61.2433398688033	-0.0535963791222577	0.130589762942694	-0.410417921853317	0.681499401673067	0.761335407624999
RP11-561C5.4	9.04493322672533	0.152552385252087	0.20356615036053	0.749399568552564	0.453616410936837	0.558965203597013
LINC00242	46.1440405070744	-0.190782015537297	0.144902041129946	-1.31662752332251	0.187963508379253	0.277090082208661
HNRNPA1P66	0.80120963409475	0.151085243933747	0.449389529379354	0.336201077364683	0.736719240528765	0.806955348776332
KRT18P4	6.22461019003237	0.0744416113607067	0.211473428971615	0.35201401766034	0.724827749900053	0.797278348458426
AC105398.3	2.06220938487675	-1.19000216143447	0.327901864957362	-3.62914118097256	0.000284365696611164	0.00103414705079542
LINC00582	1.42759288320356	-0.625124218583449	0.373293934990261	-1.67461659563196	0.0940094810264615	0.156914668734748
MT1P3	5.51617965573132	0.746214005535531	0.371579655383274	2.00822083428069	0.0446198300120842	0.0841724416685262
TTTY10	7.80591013934195	-0.498751858362361	0.172706371712091	-2.88786020699805	0.0038787221284833	0.0103231224282423
HMGN1P37	16.8664291410529	-0.328082721748796	0.125282491330939	-2.61874359508186	0.00882542552692657	0.0210504734973235
PPP1R12BP1	0.530380681265982	0.523624785859606	0.532256002738675	0.983783711532311	0.325221869764527	0.431010299321557
PNPT1P1	1.72970538518418	0.819750466933917	0.308060712993519	2.66100295285353	0.00779082738764478	0.0188765082770423
RP11-542K23.7	2.40972807367751	-1.03662551698617	0.45535835079383	-2.27650490032523	0.022815807645457	0.0475673274807194
LINC00377	2.18096546872183	-0.574786793644938	0.313626551038997	-1.83271088414153	0.0668455778152615	0.118111861823092
HNRNPA1P8	11.8109533767233	0.325713216750084	0.205446100955471	1.58539497822195	0.112876621442446	0.182564918514452
RP11-407H12.8	7.08523577905494	-0.742048016712567	0.429933236801868	-1.7259610404453	0.0843544219733413	0.143661972790843
ST13P13	2.52401352094031	-0.00531527581555693	0.260296921595622	-0.0204200487004389	0.983708290634066	0.99051947817798
RP11-552D8.1	0.397212099704648	0.20633099420479	0.501032250917171	0.411811802188558	0.680477370154772	0.760536540527063
RP11-227H15.4	1.3406495579396	-0.325074791001045	0.397163858934442	-0.818490362827056	0.413077242700407	0.519605666065399
RP4-726N1.2	1.6897028167796	-0.148357359782361	0.321138101920084	-0.461973708181412	0.644100174928231	0.729291831625452
AC072062.1	27.9016182777186	-0.399882954012879	0.185432610053355	-2.15648668213115	0.0310456825918043	0.0618666527836412
PES1P2	0.857809843794732	-0.528224725622434	0.383832968616806	-1.37618383206102	0.168764726356327	0.25385998752866
RP11-104G3.2	7.88308538764263	0.317011007121714	0.201078832530155	1.57655086382189	0.114898906409646	0.18524123424521
XXbac-BPG13B8.10	5.73027156107013	-0.68777772620864	0.306314970162544	-2.24532847951791	0.0247470530448363	0.0510248162565121
LL22NC03-121E8.3	1.70383181068622	2.11740537276991	0.523662296228853	4.0434558455294	5.26690786953942e-05	0.000230472757311089
RP11-483F11.7	9.10128508641028	0.343462605502149	0.194938968589111	1.7618981365706	0.0780865095252337	0.134643936341121
RP4-580N22.2	2.42178350045696	-2.2705380053936	0.29766410112757	-7.62785299534833	2.38695521150955e-14	9.27761127568953e-13
TUBB8P1	2.98087685638143	0.405445706324331	0.260920928467328	1.55390258920951	0.120207654035122	0.19241248843025
AC010084.1	15.6435880917293	-0.610719538698602	0.248691795176615	-2.45572853847021	0.0140599320844957	0.0314973047906145
RP11-470P21.2	0.891907476694835	1.02022183168287	0.497526271611614	2.05058886313302	0.0403070018430959	0.0772869280197726
ORM1	1583.54446012183	-0.722120615621926	0.483747911097929	-1.49276224052933	0.135499434574984	0.212127635847554
KRT8P12	250.383030375387	-0.00527377232037537	0.112237701119231	-0.0469875297496782	0.96252316636976	0.975947615646665
AC008269.2	3.40628010622208	0.0100150464858137	0.228942311826393	0.0437448473631564	0.965107790385594	0.977901347395647
ACAP2-IT1	6.91609597472802	0.250326153973991	0.211987074705166	1.1808557400122	0.237660036475948	0.335656843422592
RP11-135A24.2	0.681212176598129	0.691910012109536	0.491123100205498	1.40883214782612	0.158884806799066	0.241515303172815
PGBD4P8	19.859455102322	2.69953800510307	0.40135187477113	6.72611285705958	1.74255429641902e-11	3.44960781955546e-10
AC046143.3	19.1473172040171	0.198357462287866	0.133348415098993	1.48751270977321	0.136879448920169	0.213865034317587
MTCO2P12	206.211956799782	-0.0244914957512877	0.261173386754883	-0.0937748522374277	0.925288008644724	0.951233054975011
HYI-AS1	10.0024637570236	0.278344619827988	0.168076602456879	1.65605810540702	0.0977100523829625	0.162149208139164
ACTG1P9	5.44231112417818	0.0358806254271923	0.252144275449489	0.142301963283637	0.886841495832563	0.923231742773105
LRRC3-AS1	3.78687923497342	1.57702691891955	0.342653747301949	4.60239215632994	4.17665840615295e-06	2.33877139451133e-05
DPY19L1P1	107.874238648946	-0.269438417294436	0.0928687650752207	-2.90128136275097	0.00371640020610195	0.00994361952022274
UBTFL7	0.187400091817181	0.346209144951616	0.55290672000588	0.626161940929085	0.531208727788221	0.631495294740723
HMGN2P19	9.86119229979136	-1.18486478844482	0.303674055861908	-3.90176495348558	9.54938609492563e-05	0.000391967761107839
AC090587.4	13.5960026687521	0.0473069248882507	0.171846554976506	0.275285849604132	0.783096635027928	0.844029164137763
AC092635.1	329.879281699645	-0.169447532424455	0.291339730259768	-0.581614914908343	0.560826094296931	0.657386347380949
AC147651.5	5.60660619384627	-0.28401346882181	0.318564957416118	-0.891540209335781	0.372639430176457	0.480200365236224
RP11-442N24__B.1	23.0504943344914	0.307821076451589	0.117906607826083	2.61071946795075	0.00903519768675961	0.0214715927124449
HLA-DRB6	593.880917884863	-0.281568311649563	0.175975081256895	-1.60004649316524	0.109588269661348	0.178106264013796
RP3-395M20.3	5.6626228558468	-0.0959388595057726	0.327120313028075	-0.293283100085376	0.769305770170506	0.833685161004685
MIR5689HG	0.885802311642619	0.022604488707453	0.429229620457031	0.0526629282559401	0.958000476982226	0.972954407302303
RP4-718N17.2	35.4351540675018	1.64088525892592	0.329006287184326	4.98739787913722	6.11979488589956e-07	4.17640535086843e-06
LINC00858	0.866664185912753	0.638943935842967	0.552625246546565	1.15619751329824	0.247600376745383	0.346911205454115
RP11-12M5.3	3.65012949766586	-2.16454394728551	0.38404855029974	-5.63612060401254	1.73923596899133e-08	1.6716034799039e-07
RP11-274B21.12	38.6356957260515	0.190705255981993	0.125270317168986	1.52234990931441	0.127921428696979	0.202390655053752
SFTA3	5.16731813543644	0.640485056665434	0.448898439650222	1.42679278895354	0.153639630327251	0.234971750239198
NPM1P25	85.7604329552531	0.447618672450415	0.13653140698069	3.27850333010722	0.00104359132902931	0.00325536556623557
RALGAPA1P1	182.036655623897	0.351639487010244	0.103141529053211	3.40929100274277	0.000651319624453583	0.00214918851553688
RP11-262H14.5	11.1422354807227	0.35155479088578	0.219349957346422	1.60271191815444	0.108998271025485	0.177353321148724
RP1-92O14.6	11.8623930917386	0.444741435433896	0.197801488016451	2.24842310284798	0.0245492233907909	0.0507012994583439
RP11-184I16.4	1.97864987163256	-0.805155456886136	0.493563304214691	-1.63131142451366	0.10282462396263	0.169234327958865
RP11-490K7.4	8.64597691949011	0.33337731803162	0.193698975202612	1.72111038627284	0.0852307949365236	0.14494694901868
SPINK8	38.6165172971256	0.87698029895425	0.282728981892515	3.10184082680159	0.00192321338912849	0.00559264810878694
RP11-202D18.2	0.0374028658025975	-0.0222057143707151	0.366372718293188	-0.0606096285612212	0.951670105141146	0.969007564764976
RGS17P1	4.37415205154501	-0.690724873679814	0.231520393037608	-2.98342994592106	0.0028503727849633	0.00788399854773013
PATL2	53.2116952407081	0.0556779443403159	0.169441345396835	0.328597156791436	0.742460197390306	0.811629099603065
KSR1P1	0.753860471651841	1.61308908975124	0.500440540557647	3.22333815712403	0.00126705876649778	0.00387002828588032
ALG13-AS1	4.92902683532808	0.470810061545714	0.216209844963978	2.17756070092069	0.0294387580284927	0.0591560472541193
RP11-342D14.1	2.32703461611905	-0.359082146437889	0.29405167016876	-1.22115322872272	0.22202800915812	0.317683500520068
AC105053.3	4.66870051800492	-1.11271813112821	0.257429187338982	-4.32242413003071	1.54324159687774e-05	7.66439713405092e-05
AC092155.1	11.5458889936937	-0.271716602926676	0.171436276334113	-1.58494228139397	0.112979448807573	0.182691479815334
AC068580.5	5.91107115161759	-0.393358197939409	0.233726031886601	-1.68298838928758	0.092377339111454	0.15472892074921
RP11-58A11.2	3.13624480332472	0.477968184291162	0.248219547315953	1.9255863990549	0.0541560383276204	0.0990694994237396
AC053503.4	11.7822147547657	-0.0397326580950649	0.174848376053977	-0.227240646963739	0.820236622602457	0.873119222469402
AC079776.1	5.89466733356425	-0.299519371987016	0.185609227943219	-1.61370948689385	0.106590455213764	0.174169401292854
RP11-119B16.2	37.9758030910793	0.162426410664493	0.173939405288638	0.933810313970886	0.350401748254846	0.457568975960017
NKX1-2	1.91196057865901	-0.0547539554769835	0.37326192760907	-0.146690437537281	0.883376366691997	0.920655902110755
AC012445.1	19.6811041520967	-0.318582462793768	0.287891195073641	-1.10660717745215	0.26846380276333	0.370589726618609
LINC00379	1.43371417646107	-1.40215659779012	0.540546992562266	-2.59395874379711	0.00948778711653618	0.0223950037408182
SACS-AS1	4.80561276655621	-1.36457830339188	0.264789990121491	-5.15343613542863	2.55756201459446e-07	1.89831624917503e-06
LINC01204	4.32826149240784	-1.89359543822535	0.304978076082953	-6.20895594380462	5.33377720034412e-10	7.31862165551602e-09
RP4-717I23.2	3.38704356837706	0.523210972132184	0.209639869001685	2.4957608236627	0.012568731591456	0.0285805036051049
RP11-423C15.3	4.49867316588693	-0.263848315641854	0.261128337772282	-1.01041624931548	0.312295906002004	0.417227105906883
RPL21P44	3.2024721812914	0.292709964088587	0.226461760964789	1.29253593561033	0.196171609426912	0.287013070644088
TNPO1P3	0.817846584940062	-0.76539553841941	0.41400477352573	-1.8487601770897	0.0644924500009132	0.114621548614893
RP11-197P3.5	10.3183616224832	0.339818605051297	0.213148513587508	1.59428090457588	0.110873132664798	0.179717885386325
ACVR2B-AS1	257.715970202133	0.45982549096745	0.111369416384986	4.12883092947085	3.6461237850593e-05	0.000164988349756435
MSX2P1	2.56323217747673	0.164258975647753	0.299973837839003	0.54757767154318	0.583981924515868	0.677173450096763
RP5-981O7.2	4.42486526976249	0.285735857992666	0.234065613183806	1.220751113784	0.222180268385784	0.317870764575995
PRDX3P1	13.8472450840715	0.0294166379923633	0.202956286635381	0.144940757835264	0.88475764609322	0.921740087906373
MTATP8P2	15.8413227008574	0.422244724651312	0.286769954971026	1.47241619051052	0.140908523707256	0.219096064629585
RP11-492M23.2	7.63239048124091	0.109280523210086	0.182666300547583	0.598252238549162	0.549671640085757	0.64787475904031
RP11-390F4.10	1.97710020998254	1.38141647603363	0.327434352802158	4.21891125415391	2.45484868818354e-05	0.000116304128257568
AC011288.2	0.452629914909068	-0.532288579316753	0.471408885549877	-1.12914413714511	0.258837034757785	0.359470359247453
MBNL1-AS1	847.866051236584	-1.43688721434453	0.174718498426661	-8.22401306835677	1.96804637304692e-16	1.31797051477876e-14
RP4-713B5.2	3.55358097668466	-0.273249451573832	0.231110945754609	-1.18233020371076	0.237074705583102	0.335068889429031
PRAC2	751.463281896118	0.404410354091249	0.155331236007661	2.6035352868196	0.00922677689744751	0.0218500306043887
RPL4P4	313.877625763278	0.536745241472137	0.184157297986953	2.91460206757683	0.00356142329884777	0.00958063807621991
RP3-380B4.1	2.21449838835627	0.79100757309239	0.424064347064815	1.8653008171222	0.0621392506906362	0.111170185321021
AC027119.1	1.23551695311479	0.160959100270791	0.425768044255649	0.378044107448667	0.705397828120128	0.781544100358605
NAMPTP1	270.187715031107	-0.0160708858293586	0.263739973419729	-0.060934585004233	0.95141130576027	0.968847631277525
AC007879.7	9.90087823007105	-0.751532045014029	0.201431372225969	-3.73095827481604	0.000190752817611831	0.000726135485708639
RP11-107I14.4	0.226434136844138	0.23751285576609	0.552499037121153	0.429888270943734	0.667276917897781	0.749133920210407
RP11-435P24.2	3.16249939208324	0.685836576063464	0.323553813841372	2.11969863040993	0.0340314685802694	0.0669860775033583
RP11-462L8.1	4.56899307425136	-0.10149226818182	0.204728971331311	-0.495739647993326	0.620078110173619	0.708531339939374
RP11-494K3.2	2.95616628906091	-0.0498696156235469	0.3125594218581	-0.159552431109203	0.873233653280901	0.913088817318268
RP11-345K20.2	41.8132301583462	0.296105404289245	0.151360446354824	1.95629314936813	0.0504306307432801	0.0933165955890654
RP5-1142J19.1	13.76304799996	0.0916266335732108	0.20885639145737	0.438706390232319	0.660874296195221	0.743321089539594
MAST4-AS1	28.0244508103523	-0.545344468961036	0.15382635567719	-3.54519527268437	0.000392322324945595	0.00137530205257396
LINC01150	5.13784168459248	-0.512643285257128	0.218582842207699	-2.34530432525903	0.0190115548356247	0.0406917341982771
ZNF492	10.2479062001489	-0.80888379150198	0.211189323536601	-3.8301358134792	0.000128072552561662	0.000508154427257601
RP11-383F6.1	2.16302248634938	0.460017527266626	0.283776376442992	1.62105645661114	0.105005531322754	0.172118768927826
AC009237.8	139.865370536904	0.5666218143179	0.11661723821145	4.85881695543588	1.18089244951963e-06	7.58372701814616e-06
SOS1-IT1	74.0078224387037	-0.00799764006934213	0.112022171220098	-0.0713933677792106	0.943084687887684	0.963506544565259
RP11-305L7.6	4.98030055736492	-1.53922895004529	0.212287508730258	-7.25068073600651	4.14682116007774e-13	1.18445322164987e-11
RP1-130G2.1	3.45099186389687	-0.165629923990822	0.213198837584599	-0.776880051820633	0.437229541418577	0.542595291508346
XX-CR54.1	2.64242401373265	-1.27309951397086	0.395105659530359	-3.22217483668578	0.00127221477688324	0.00388338303827599
EEF1DP3	8.3873231965568	0.832686085010549	0.255891213414912	3.254062825754	0.00113767116568365	0.00351600815304412
MIR194-2HG	1.81235710595252	-0.378328735370217	0.34035689290259	-1.11156478173191	0.266325322020106	0.368082045409772
RP11-314N13.3	19.3652484900989	0.167371264470967	0.135255911855158	1.23744139664815	0.215923258243741	0.310562674049214
RP11-295K2.3	3.64249528383228	-0.134446357720574	0.248166522404434	-0.541758640198326	0.58798478716453	0.680400865649723
LINC01159	0.136440513627323	0.180040420344991	0.552911820490291	0.325622303001845	0.744710135753732	0.813669845539115
RP11-142M10.2	2.6582856799874	1.25280393801993	0.35328654588505	3.54614109314979	0.000390916842789945	0.00137134513963146
CXCR2P1	10.7963844741494	0.624688014737533	0.251814269859926	2.48074906590886	0.0131106633464763	0.0296428000869992
RP4-738P11.4	1.00214416088403	0.386355626939567	0.3817184314476	1.01214820954383	0.311467194653237	0.4164237387293
MRPS18AP1	9.49106793655574	0.562787865672244	0.271251768251949	2.0747804495398	0.0380068873176821	0.0735596424854495
TRBV10-2	1.96855400223331	0.080999264064526	0.376309656620686	0.215246307500878	0.829575288788435	0.880289124371333
RP4-644L1.2	2.72973674082417	0.592391619866447	0.333062588859597	1.77861951381208	0.0753021626596317	0.130563560821126
UBE2Q1-AS1	2.80702056881023	0.33472919021896	0.288138441719752	1.16169570509624	0.245359090915686	0.344241363152315
RPS15P5	9.89735328898799	0.697159101995721	0.244444968147328	2.85200839796195	0.00434439528544377	0.0113982396026988
XIST	2.90855804152383	0.336306074513295	0.423116115597815	0.794831636318395	0.426711445524002	0.532652768225007
RP11-456P18.2	11.6456849676812	0.0121073155752828	0.232681276633629	0.0520339055657946	0.958501677262362	0.973164272065801
ZNF688	745.852259102233	-0.0207148615739159	0.0879914076216703	-0.23541914072999	0.813883431343555	0.868379860326154
DDX50P1	9.3338022536075	0.228030719927985	0.185270398853465	1.23079953051939	0.218397851191514	0.313405674742214
RP11-384C4.2	2.67046770257442	-0.120590075638205	0.256215311855899	-0.470659129482578	0.637884175046767	0.724032515346347
PET100	1294.08007916095	0.343478283597018	0.146815412290109	2.33952470138695	0.0193082947072102	0.0412318898897004
KHSRPP1	2.43028440387674	-0.0113764772737505	0.278932581062175	-0.0407857598794264	0.967466691883072	0.979590499776996
XXbac-BPG248L24.10	18.5665189199155	1.36931459712543	0.31763203121588	4.31100916328796	1.62511170236165e-05	8.03610034226196e-05
AC018462.2	9.42151460558992	0.085681646742229	0.138058214642975	0.620619692669545	0.534849879555187	0.63478331212605
EMX2OS	127.924646512356	-1.42917997110963	0.316076864539413	-4.52162157832157	6.13676963717798e-06	3.32308702225187e-05
RP13-766D20.2	22.3294192234204	0.673700969791835	0.189435769349419	3.55635565609141	0.000376034933451254	0.0013244518729258
RP11-398K22.12	172.883267000499	-0.66794036860306	0.112503443276142	-5.93706600573624	2.90167868719923e-09	3.33379111611986e-08
RP11-524G24.2	2.09794595118036	-0.598976785519554	0.268441838025873	-2.2313093589451	0.0256606441703661	0.0526093631498081
RP11-505P4.7	3.5846579863943	0.735153012161444	0.203702586286786	3.60895276570738	0.000307435574888029	0.00110776652735345
STEAP3-AS1	8.39839547656604	-0.688174979089445	0.202959672486913	-3.39069811582308	0.000697148465346224	0.00228242815113462
RP11-363N22.2	3.69828301965162	0.695241584572732	0.225442515750582	3.08389738403165	0.00204308052475875	0.00589124714885297
RP11-507K13.6	8.57668547085049	0.789649309621302	0.222004995123453	3.55689883996616	0.000375258575827799	0.00132234397886511
OGFR-AS1	7.90071888942413	-0.131827351547746	0.16475096862999	-0.800161314036419	0.423617340570288	0.529793396614803
RP5-1132H15.3	13.6512708280549	-0.150516827906252	0.225241140419491	-0.668247495221915	0.503975622473577	0.606836120459599
HNRNPA1P6	2.27131865337835	0.22259606374349	0.264339918877669	0.842082666471962	0.399741682890248	0.506754176041724
LINC01315	240.211054492075	0.30634828689153	0.140487012898934	2.18061641834407	0.0292117997262177	0.0587913667970323
RP11-456H18.2	186.927434555193	1.0325224669776	0.25347740626202	4.07342998417098	4.6325782667248e-05	0.000205069349684078
SEPT7P7	0.93175682212503	-0.346262099824246	0.367970750677339	-0.941004411863898	0.346702598280509	0.453814714618447
RP11-399E6.4	10.4259643878319	-0.454343969361951	0.252858135965227	-1.79683349965228	0.0723620564058514	0.126157337154593
RP11-404O13.4	3.09893479532364	0.246602186125342	0.301018188619048	0.819226862192796	0.412656991637719	0.51920882656381
KIF25-AS1	1.03967174882382	-0.610466661406367	0.464842357076238	-1.31327675310416	0.189089708972809	0.278474165755201
RP11-504P24.5	7.00809972821495	0.300193550645976	0.293318888314062	1.02343750302419	0.306101035099307	0.410810398698551
RP1-151F17.1	62.3948191699513	-0.52991480742	0.151934170660166	-3.48779214785902	0.00048702652795499	0.00166393735289138
YWHAZP3	24.257314830377	-0.101912655126491	0.145695500289307	-0.699490752453734	0.484245390222328	0.588032035974464
RP11-111F16.2	59.6012425776914	0.271258794074943	0.143897801223381	1.88507949231172	0.0594191063360142	0.107109288135498
AC012499.1	2.49747132111348	0.300442514303766	0.373420115374554	0.804569710987347	0.421068026652133	0.527270444492505
EIF4EP2	15.3209260780722	0.125828521162014	0.154037986508715	0.816866826254545	0.41400453755336	0.520617928509689
B3GALNT1P1	1.06202068803693	0.759170786978457	0.442069393390839	1.71731135049937	0.0859222992494418	0.145888309982471
TFAP2A-AS1	115.432026506604	0.451518996211519	0.185425738108748	2.43503949784313	0.0148901642358656	0.0330578767557103
FLJ31356	31.7001320463593	-0.342587274516575	0.152802642374854	-2.24202454350327	0.0249597860976351	0.0514197485870497
RP11-284F21.7	3.8917731942302	-0.924275217055422	0.235530299608378	-3.92423063441196	8.70073509037665e-05	0.000360869936082102
ZRANB2-AS2	38.4664551134703	0.136753171640848	0.113368693727931	1.20626927191237	0.227713681711297	0.324370218472168
RP11-118H4.1	4.4188433367795	0.196690337543396	0.248022224834068	0.793035130924197	0.427757355000143	0.533467712170718
AC007128.1	6.2298612881196	1.14433688463596	0.358657238355701	3.19061421953251	0.00141970710775805	0.00427479201438762
TOB1-AS1	138.784628652417	0.160841367934871	0.125404091804211	1.28258468779461	0.199637617551384	0.291138600238994
RPL5P4	34.5038301122824	0.268687820122968	0.148887382647883	1.80463794409237	0.0711313563724425	0.124383659749365
AC093585.6	4.50769586533928	0.0124340188412512	0.201338198748827	0.0617568793131147	0.950756443226935	0.968475234083922
RP5-1042K10.10	2.38939461708622	0.477990733456302	0.29654690307294	1.61185542153085	0.106993404718229	0.174683829117715
ALMS1-IT1	29.2272020662283	0.312718525393563	0.156827639441439	1.99402685972542	0.046149119270106	0.0865958546243426
SNAP47-AS1	1.27948650138189	1.06857732173314	0.406604552241324	2.62805056127097	0.00858757505348106	0.0205424743877881
ANKRD36BP2	10.6744556883726	-0.29053369473614	0.348943724086697	-0.832609027420008	0.405065266040108	0.511844401871427
RP11-481H12.1	23.9796966254905	-0.0706839193737812	0.19664626668855	-0.359447044503168	0.71926068655246	0.792650281826131
RP11-10N16.2	2.95532801507646	-0.578065869165178	0.321373755111372	-1.79873390397063	0.0720607831120526	0.125705797891098
RP11-382D8.5	0.924922851100371	0.417331092909728	0.44866311175795	0.930165823694628	0.352285234053384	0.459584466011904
UBBP1	18.3585211330219	-0.21347680143572	0.272118671812989	-0.7844989100286	0.432747421247247	0.538606606252224
RP11-314A15.2	1.551108866214	0.00579797468174321	0.338308184695502	0.0171381448750989	0.986326408165438	0.99206513160108
AK3P3	7.87327840781686	-0.191654418497314	0.160990093057797	-1.19047336924334	0.23386039092648	0.331534512434822
RP11-402G3.5	6.09286624231884	0.966889983184489	0.203232132407601	4.75756452353362	1.9594263548801e-06	1.19535460065665e-05
TRPM2-AS	115.514310540966	1.7751536169827	0.414678076426681	4.28079929442945	1.86223252716978e-05	9.08327131936783e-05
ANKRD66	14.3360368995097	1.98754851979979	0.2971215564366	6.6893447370046	2.24172081673839e-11	4.32265413520747e-10
HSPD1P6	3.88839838107082	0.711933267062833	0.23251603262276	3.06186742923612	0.00219960847747996	0.00627970796633598
LRRC37A15P	6.91545635896677	-0.30015702346228	0.222776416806328	-1.34734649100323	0.177868665422845	0.264837700809836
RPL4P6	16.4758343204398	-0.239450369083768	0.134555983210226	-1.77955943222278	0.0751480903361866	0.130364837692892
RP11-195F19.9	149.361828089705	-0.575931156392411	0.133125376554051	-4.32623119123027	1.51682222575184e-05	7.55084414205679e-05
AC016708.2	291.461930531882	0.0862957562800451	0.410286450264037	0.210330505003297	0.833409728205315	0.883003308810463
MTAPP2	1.23390868610285	0.210737838687963	0.388284034258437	0.542741447225458	0.587307832805104	0.679971501864295
STK24P1	12.2536414442198	-0.22107790920711	0.152750107351371	-1.4473175373852	0.147808009537954	0.227751637850522
AC139143.2	2.57354503470498	-0.0873842633055692	0.312243433471718	-0.279859410761585	0.779585368843998	0.841477887145875
PRRT3-AS1	107.106455344078	1.17995088245159	0.190182751728746	6.20430018877071	5.49408273492007e-10	7.50050762351302e-09
RP4-613B23.1	21.9458713592234	-0.880054529543203	0.16469062798369	-5.34368312464239	9.10767270263568e-08	7.52034268648068e-07
KRT16P5	1.99132319503374	-0.991817850530372	0.328519622486338	-3.01905208286795	0.00253566935903827	0.00711144998317713
TMEM254-AS1	231.43327362973	0.101623774698526	0.121312659827246	0.837701315289291	0.402198474560306	0.509078232390417
RP11-206L10.8	22.6695442553209	0.619988123581697	0.119897971383852	5.17096424923495	2.32889124324568e-07	1.74508610560651e-06
TCERG1L-AS1	2.34409245682321	-0.949319020989414	0.313040752256336	-3.03257328046559	0.00242478215499241	0.00683851584905096
TRBV5-4	6.11615265985472	-0.422505345770298	0.297263579054167	-1.42131554465779	0.155225046442284	0.236941277831119
RP11-407B7.1	34.4336540213075	-0.193486420332927	0.159967334478428	-1.20953706557521	0.226456579983457	0.322854811528007
RP11-431N15.2	1.29971705311783	-1.04710746443535	0.366237871334666	-2.85909117104525	0.00424856659683441	0.0111803592521705
CTA-126B4.7	6.38493133827358	0.446497270590393	0.266502284186883	1.67539753722069	0.0938562595070397	0.156676511350905
AC092569.2	2.20758106889873	-0.279074670427657	0.364906937017614	-0.764783132676335	0.444400693375482	0.54992462856817
ACBD6	1761.19759199089	0.0950926921902963	0.0693034693801285	1.37212022775821	0.17002601344304	0.255472913422374
RP11-117D22.2	1.71740903566908	-0.49323939949732	0.367487778175682	-1.34219266269454	0.179533534909682	0.266872475478902
HOXB-AS1	30.0827730465324	-0.716686016549654	0.182936969009596	-3.91766639859471	8.94103250472135e-05	0.000369701933660666
RP3-508I15.19	21.0898083937905	0.0772101441921492	0.181955562110317	0.424335168964705	0.671321394195066	0.752736644354631
AC018463.4	1.74220830972396	0.0673467649149412	0.312263568177855	0.215672821866247	0.829242787652487	0.880187950168102
RP3-477O4.14	5.16536983427963	-0.496797720810587	0.210798853845946	-2.35673824476129	0.0184362371535482	0.0396458433155134
RP5-997D16.2	73.8569666356674	0.528490468565166	0.106561604981663	4.95948300193213	7.06810318636185e-07	4.7612818337853e-06
MAS1LP1	1.80263726372895	-0.306673377785538	0.380767173160349	-0.80540918283518	0.420583594408413	0.52678849876936
CTB-1144G6.5	0.569178740764694	1.50416606082512	0.518157526994708	2.90291269056579	0.00369709691766378	0.0099017726310408
HNRNPA1P28	2.69298765941929	0.216924255200747	0.251428696333935	0.862766495486414	0.388265863855513	0.495490705307194
RP5-1112D6.4	64.5338412971487	0.547893895260751	0.16207597254132	3.38047575263551	0.000723604593600215	0.00235994943359754
CNOT6LP1	6.61465092272153	-1.0073514557054	0.262871969338012	-3.83209917071875	0.000127054500162683	0.000504653821511783
C9orf147	36.7559426812127	0.2834983200583	0.195700447285463	1.4486339913407	0.147439823325296	0.227290320756654
RP11-405L18.4	2.21283298942259	0.677869148111838	0.298023633836749	2.27454829466028	0.0229330408454212	0.0477735884685688
GS1-124K5.2	47.63887605669	0.10470017796151	0.147347146656617	0.710568072319089	0.477351933900678	0.581537362338786
AC005518.2	7.52568883882067	0.00110588517178349	0.345718342309565	0.0031988038713701	0.99744772813062	0.998253475201476
RP4-725G10.3	2.55416600201381	-0.228717843837322	0.336022948809706	-0.680661379371584	0.496085779056589	0.59947670903263
RP11-331N16.1	12.0419663870332	0.292835440660867	0.181093651464937	1.61703868850182	0.105869929959483	0.173201457904554
RP11-632C17__A.1	550.998149045406	0.494608242650002	0.238029849202473	2.07792528671175	0.0377162410974455	0.0730732203552124
CTB-1048E9.7	1.96830752940343	0.475807504329379	0.33191547556787	1.43352009578742	0.151709260154229	0.232713740271659
FTH1P5	12.6717844505055	-0.357940951042113	0.182535802020728	-1.96093559224873	0.0498865367264059	0.0924940003132103
RPL4P5	88.8465165187578	0.303859795275151	0.164105314000845	1.8516145995954	0.0640811850686283	0.1140560358116
AP000688.14	36.788316628868	0.851590658078866	0.180486124695851	4.71831648839454	2.37804342931436e-06	1.41871475375669e-05
HSPB1P2	12.9693219486527	-0.944700590897039	0.226362370226657	-4.17339944775764	3.00088134780951e-05	0.000138898203604869
ATXN8OS	2.06117215746895	-1.66501692379996	0.533078815027001	-3.12339728547574	0.00178776252847879	0.00524699743577026
PHBP9	12.9933759602201	0.201343548528013	0.195325975555747	1.03080784803529	0.302630937242008	0.407039774187084
MTND5P14	0.536873486920593	0.422789406171994	0.510072557287038	0.828880911415262	0.407171797799745	0.51407403462048
MIRLET7DHG	4.52003601845497	0.0956615185375833	0.245499411396106	0.389660887549894	0.696787322027512	0.774225494512931
